价格,种族,Lv,Name,种族,Lv,Name,Result
19002.0,隐者,4,双角兽,战车,38,白骑士,安德拉斯
19005.0,死神,28,毕舍遮,战车,25,金鬼,安德拉斯
19077.0,月,24,水鬼,正义,29,权天使,安德拉斯
19185.0,星星,23,风鬼,命运之轮,30,阿里亚德涅,安德拉斯
19245.0,太阳,34,闪电鸟,隐者,17,山灵,安德拉斯
19293.0,死神,37,地狱天使,战车,10,软泥怪,安德拉斯
19569.0,太阳,16,朱雀,隐者,35,荒霸吐,安德拉斯
19626.0,倒悬者,14,犬神,皇帝,36,图特,安德拉斯
19737.0,太阳,39,米特拉斯,隐者,4,双角兽,安德拉斯
19797.0,隐者,9,克鲁波克鲁,战车,38,白骑士,安德拉斯
19797.0,死神,9,恶灵,战车,38,白骑士,安德拉斯
19929.0,节制,15,真神,皇帝,36,图特,安德拉斯
20265.0,隐者,35,荒霸吐,战车,18,式王子,安德拉斯
20532.0,太阳,39,米特拉斯,隐者,9,克鲁波克鲁,安德拉斯
20532.0,信念,39,独角兽,倒悬者,9,花魄,安德拉斯
20754.0,力量,6,凯尔皮,女教皇,40,菊理媛,安德拉斯
20757.0,隐者,13,一本踏鞴,战车,38,白骑士,安德拉斯
20913.0,节制,7,玄武,女教皇,40,菊理媛,安德拉斯
20976.0,星星,11,木灵,命运之轮,39,阿特罗波斯,安德拉斯
21492.0,太阳,39,米特拉斯,隐者,13,一本踏鞴,安德拉斯
21684.0,月,7,女梦魔,正义,41,能天使,安德拉斯
21729.0,节制,11,木叶天狗,女教皇,40,菊理媛,安德拉斯
21777.0,信念,39,独角兽,倒悬者,14,犬神,安德拉斯
21858.0,恋人,42,奇稻田姬,魔术师,2,杰克灯笼,安德拉斯
22173.0,恋人,42,奇稻田姬,魔术师,5,猫妖精,安德拉斯
22173.0,隐者,42,鸠盘荼,战车,3,阿珈席翁,安德拉斯
22665.0,恋人,2,皮克希,魔术师,43,妖精女王,安德拉斯
22749.0,月,12,阴魔罗鬼,正义,41,能天使,安德拉斯
22857.0,太阳,43,虹蛇,隐者,4,双角兽,安德拉斯
23058.0,隐者,42,鸠盘荼,战车,10,软泥怪,安德拉斯
23121.0,恋人,6,幸魂,魔术师,43,妖精女王,安德拉斯
23289.0,恋人,42,奇稻田姬,魔术师,11,杰克霜精,安德拉斯
23289.0,星星,11,木灵,命运之轮,42,阿里亚德涅·贼神,安德拉斯
23652.0,月,43,基力梅卡拉,正义,9,天使,安德拉斯
23652.0,太阳,43,虹蛇,隐者,9,克鲁波克鲁,安德拉斯
23946.0,力量,44,女武神,女教皇,6,希路奇,安德拉斯
24789.0,节制,45,白虎,女教皇,6,希路奇,安德拉斯
26265.0,太阳,47,荷鲁斯,隐者,4,双角兽,安德拉斯
26970.0,恋人,2,皮克希,魔术师,48,兰达,安德拉斯
26970.0,恋人,48,纳西瑟斯,魔术师,2,杰克灯笼,安德拉斯
27285.0,恋人,48,纳西瑟斯,魔术师,5,猫妖精,安德拉斯
28200.0,隐者,49,广目天,战车,3,阿珈席翁,安德拉斯
34773.0,恶魔,32,莉莉姆,恶魔,45,帕祖祖,安德拉斯
37245.0,恶魔,5,男梦魔,恶魔,58,巴风特,安德拉斯
15552.0,星星,23,风鬼,愚者,23,伊邪那岐·贼神,克伦佐
15714.0,死神,20,奴延,女教皇,26,伊西丝,克伦佐
16125.0,信念,21,凤凰,女皇,26,拉弥亚,克伦佐
16200.0,隐者,17,山灵,正义,29,权天使,克伦佐
16233.0,信念,27,塔姆林,女皇,20,母夜叉,克伦佐
16434.0,星星,30,猫将军,愚者,16,高等皮克希,克伦佐
16482.0,月,24,水鬼,力量,24,罗刹,克伦佐
16965.0,月,25,辉夜·贼神,力量,24,罗刹,克伦佐
17001.0,星星,23,风鬼,愚者,26,俄耳普斯,克伦佐
17025.0,月,16,辉夜,力量,31,增长天,克伦佐
17352.0,月,33,天蛾人,恋人,13,天钿女命,克伦佐
17610.0,顾问官,22,和魂,死神,28,毕舍遮,克伦佐
17721.0,月,18,黑软泥怪,力量,31,增长天,克伦佐
17898.0,星星,30,猫将军,愚者,20,伊邪那岐,克伦佐
17940.0,月,33,天蛾人,力量,15,狮爷,克伦佐
17949.0,教皇,25,安祖,女教皇,26,伊西丝,克伦佐
17973.0,顾问官,32,单卡拉比,死神,17,斗牛士,克伦佐
18144.0,命运之轮,35,拉克西斯,女教皇,11,飞天,克伦佐
18261.0,太阳,16,朱雀,节制,33,密特拉,克伦佐
18585.0,太阳,34,闪电鸟,节制,15,真神,克伦佐
18612.0,星星,23,风鬼,愚者,29,俄耳普斯·贼神,克伦佐
18945.0,隐者,35,荒霸吐,正义,14,大天使,克伦佐
18969.0,命运之轮,27,可罗索,女教皇,26,伊西丝,克伦佐
18969.0,信念,27,塔姆林,女皇,26,拉弥亚,克伦佐
19077.0,隐者,24,那伽,正义,29,权天使,克伦佐
19098.0,顾问官,32,单卡拉比,死神,20,奴延,克伦佐
19185.0,星星,30,猫将军,愚者,23,伊邪那岐·贼神,克伦佐
19332.0,月,33,天蛾人,恋人,19,拉南希,克伦佐
19506.0,死神,28,毕舍遮,女教皇,26,伊西丝,克伦佐
19524.0,死神,37,地狱天使,女教皇,11,飞天,克伦佐
19725.0,月,33,天蛾人,力量,20,鬼,克伦佐
19773.0,顾问官,12,奇魂,死神,37,地狱天使,克伦佐
20160.0,太阳,39,米特拉斯,节制,7,玄武,克伦佐
20241.0,星星,11,木灵,愚者,38,恶灵军团,克伦佐
20241.0,月,24,水鬼,力量,31,增长天,克伦佐
20250.0,星星,36,迦温,愚者,16,高等皮克希,克伦佐
20754.0,教皇,40,大僧正,女教皇,6,希路奇,克伦佐
20976.0,命运之轮,39,阿特罗波斯,女教皇,11,飞天,克伦佐
20976.0,太阳,39,米特拉斯,节制,11,木叶天狗,克伦佐
21285.0,教皇,9,比利士,女教皇,40,菊理媛,克伦佐
21285.0,死神,9,恶灵,女教皇,40,菊理媛,克伦佐
21384.0,塔,41,红骑士,恶魔,5,男梦魔,克伦佐
21729.0,教皇,40,大僧正,女教皇,11,飞天,克伦佐
22056.0,隐者,9,克鲁波克鲁,正义,41,能天使,克伦佐
22080.0,太阳,39,米特拉斯,节制,15,真神,克伦佐
22314.0,命运之轮,42,阿里亚德涅·贼神,女教皇,6,希路奇,克伦佐
22473.0,月,7,女梦魔,恋人,42,奇稻田姬,克伦佐
22845.0,隐者,42,鸠盘荼,正义,9,天使,克伦佐
23016.0,隐者,13,一本踏鞴,正义,41,能天使,克伦佐
23121.0,月,43,基力梅卡拉,恋人,6,幸魂,克伦佐
23121.0,月,43,基力梅卡拉,力量,6,凯尔皮,克伦佐
23280.0,太阳,43,虹蛇,节制,7,玄武,克伦佐
23289.0,命运之轮,42,阿里亚德涅·贼神,女教皇,11,飞天,克伦佐
23289.0,星星,11,木灵,愚者,42,欧赛,克伦佐
23538.0,月,12,阴魔罗鬼,恋人,42,奇稻田姬,克伦佐
23577.0,顾问官,44,阿难陀,死神,3,曼陀罗,克伦佐
23805.0,塔,44,祸津伊邪那岐,恶魔,5,男梦魔,克伦佐
24096.0,太阳,43,虹蛇,节制,11,木叶天狗,克伦佐
24105.0,月,7,女梦魔,力量,44,女武神,克伦佐
24477.0,顾问官,44,阿难陀,死神,9,恶灵,克伦佐
25650.0,命运之轮,46,福图娜,女教皇,6,希路奇,克伦佐
25860.0,魔术师,17,猫妖,魔术师,43,妖精女王,克伦佐
26688.0,太阳,47,荷鲁斯,节制,7,玄武,克伦佐
27285.0,塔,48,祸津伊邪那岐·贼神,恶魔,5,男梦魔,克伦佐
27585.0,月,7,女梦魔,恋人,48,纳西瑟斯,克伦佐
28272.0,魔术师,23,睡魔,魔术师,43,妖精女王,克伦佐
28401.0,魔术师,11,杰克霜精,魔术师,48,兰达,克伦佐
28818.0,月,50,月读命,恋人,2,皮克希,克伦佐
28905.0,死神,3,曼陀罗,女教皇,50,妙音天女,克伦佐
30165.0,魔术师,17,猫妖,魔术师,48,兰达,克伦佐
30669.0,星星,52,迦楼罗,愚者,1,亚森,克伦佐
32577.0,魔术师,23,睡魔,魔术师,48,兰达,克伦佐
42585.0,魔术师,2,杰克灯笼,魔术师,63,佛钮司,克伦佐
42900.0,魔术师,5,猫妖精,魔术师,63,佛钮司,克伦佐
44016.0,魔术师,11,杰克霜精,魔术师,63,佛钮司,克伦佐
45297.0,魔术师,43,妖精女王,魔术师,48,兰达,克伦佐
45780.0,魔术师,17,猫妖,魔术师,63,佛钮司,克伦佐
69705.0,魔术师,2,杰克灯笼,魔术师,83,斯尔特,克伦佐
12978.0,力量,20,鬼,愚者,20,伊邪那岐,毕舍遮
13140.0,魔术师,17,猫妖,愚者,23,伊邪那岐·贼神,毕舍遮
13140.0,教皇,17,欧若博司,魔术师,23,睡魔,毕舍遮
13266.0,力量,24,罗刹,愚者,16,高等皮克希,毕舍遮
13428.0,节制,15,真神,教皇,25,安祖,毕舍遮
13626.0,正义,14,大天使,女教皇,26,伊西丝,毕舍遮
13626.0,倒悬者,14,犬神,女教皇,26,伊西丝,毕舍遮
13929.0,力量,15,狮爷,愚者,26,俄耳普斯,毕舍遮
13929.0,节制,15,真神,倒悬者,26,建御名方,毕舍遮
14088.0,教皇,25,安祖,魔术师,17,猫妖,毕舍遮
14229.0,节制,22,持国天,倒悬者,21,欧特鲁斯,毕舍遮
14265.0,魔术师,23,睡魔,愚者,20,伊邪那岐,毕舍遮
14265.0,力量,20,鬼,愚者,23,伊邪那岐·贼神,毕舍遮
14337.0,力量,24,罗刹,恋人,19,拉南希,毕舍遮
14337.0,恶魔,19,佛劳洛斯,力量,24,罗刹,毕舍遮
14436.0,魔术师,11,杰克霜精,愚者,29,俄耳普斯·贼神,毕舍遮
14436.0,正义,29,权天使,女教皇,11,飞天,毕舍遮
14448.0,恶魔,27,安德拉斯,力量,15,狮爷,毕舍遮
14589.0,魔术师,17,猫妖,愚者,26,俄耳普斯,毕舍遮
14730.0,力量,24,罗刹,愚者,20,伊邪那岐,毕舍遮
15306.0,魔术师,28,克伦佐,愚者,16,高等皮克希,毕舍遮
15540.0,力量,15,狮爷,愚者,29,俄耳普斯·贼神,毕舍遮
15552.0,魔术师,23,睡魔,愚者,23,伊邪那岐·贼神,毕舍遮
15645.0,教皇,17,欧若博司,魔术师,28,克伦佐,毕舍遮
15714.0,力量,20,鬼,愚者,26,俄耳普斯,毕舍遮
16017.0,力量,24,罗刹,愚者,23,伊邪那岐·贼神,毕舍遮
16053.0,节制,22,持国天,教皇,25,安祖,毕舍遮
16116.0,力量,31,增长天,恋人,13,天钿女命,毕舍遮
16125.0,倒悬者,21,欧特鲁斯,女教皇,26,伊西丝,毕舍遮
16200.0,魔术师,17,猫妖,愚者,29,俄耳普斯·贼神,毕舍遮
16233.0,恶魔,27,安德拉斯,力量,20,鬼,毕舍遮
16392.0,节制,33,密特拉,教皇,9,比利士,毕舍遮
16392.0,节制,33,密特拉,倒悬者,9,花魄,毕舍遮
16500.0,教皇,25,安祖,魔术师,23,睡魔,毕舍遮
16554.0,节制,22,持国天,倒悬者,26,建御名方,毕舍遮
16770.0,魔术师,28,克伦佐,愚者,20,伊邪那岐,毕舍遮
17001.0,魔术师,23,睡魔,愚者,26,俄耳普斯,毕舍遮
17025.0,力量,31,增长天,愚者,16,高等皮克希,毕舍遮
17313.0,恶魔,32,莉莉姆,力量,15,狮爷,毕舍遮
17325.0,力量,20,鬼,愚者,29,俄耳普斯·贼神,毕舍遮
17466.0,力量,24,罗刹,愚者,26,俄耳普斯,毕舍遮
17637.0,节制,33,密特拉,倒悬者,14,犬神,毕舍遮
17985.0,恶魔,27,安德拉斯,力量,24,罗刹,毕舍遮
18057.0,魔术师,28,克伦佐,愚者,23,伊邪那岐·贼神,毕舍遮
18096.0,力量,31,增长天,恋人,19,拉南希,毕舍遮
18096.0,恶魔,19,佛劳洛斯,力量,31,增长天,毕舍遮
18450.0,倒悬者,26,建御名方,女教皇,26,伊西丝,毕舍遮
18489.0,力量,31,增长天,愚者,20,伊邪那岐,毕舍遮
18600.0,节制,33,密特拉,教皇,17,欧若博司,毕舍遮
18612.0,魔术师,23,睡魔,愚者,29,俄耳普斯·贼神,毕舍遮
18810.0,魔术师,2,杰克灯笼,愚者,38,恶灵军团,毕舍遮
18906.0,审判,34,阿努比斯,太阳,16,朱雀,毕舍遮
19005.0,教皇,25,安祖,魔术师,28,克伦佐,毕舍遮
19077.0,力量,24,罗刹,愚者,29,俄耳普斯·贼神,毕舍遮
19098.0,恶魔,32,莉莉姆,力量,20,鬼,毕舍遮
19125.0,魔术师,5,猫妖精,愚者,38,恶灵军团,毕舍遮
19266.0,力量,6,凯尔皮,愚者,38,恶灵军团,毕舍遮
19506.0,魔术师,28,克伦佐,愚者,26,俄耳普斯,毕舍遮
19773.0,顾问官,12,奇魂,塔,37,贝尔芬格,毕舍遮
19776.0,力量,31,增长天,愚者,23,伊邪那岐·贼神,毕舍遮
20061.0,正义,29,权天使,女教皇,26,伊西丝,毕舍遮
20136.0,节制,33,密特拉,倒悬者,21,欧特鲁斯,毕舍遮
20241.0,魔术师,11,杰克霜精,愚者,38,恶灵军团,毕舍遮
20298.0,教皇,40,大僧正,魔术师,2,杰克灯笼,毕舍遮
20613.0,教皇,40,大僧正,魔术师,5,猫妖精,毕舍遮
20913.0,节制,7,玄武,教皇,40,大僧正,毕舍遮
21285.0,正义,9,天使,女教皇,40,菊理媛,毕舍遮
21285.0,倒悬者,9,花魄,女教皇,40,菊理媛,毕舍遮
21345.0,力量,15,狮爷,愚者,38,恶灵军团,毕舍遮
21525.0,正义,41,能天使,女教皇,6,希路奇,毕舍遮
21729.0,教皇,40,大僧正,魔术师,11,杰克霜精,毕舍遮
21729.0,节制,11,木叶天狗,教皇,40,大僧正,毕舍遮
21858.0,魔术师,2,杰克灯笼,愚者,42,欧赛,毕舍遮
22005.0,魔术师,17,猫妖,愚者,38,恶灵军团,毕舍遮
22173.0,魔术师,5,猫妖精,愚者,42,欧赛,毕舍遮
22314.0,力量,6,凯尔皮,愚者,42,欧赛,毕舍遮
22314.0,力量,6,凯尔皮,恋人,42,奇稻田姬,毕舍遮
22314.0,倒悬者,42,百臂巨人,女教皇,6,希路奇,毕舍遮
22413.0,死神,20,奴延,死神,37,地狱天使,毕舍遮
22473.0,节制,7,玄武,倒悬者,42,百臂巨人,毕舍遮
22500.0,正义,41,能天使,女教皇,11,飞天,毕舍遮
22530.0,正义,14,大天使,女教皇,40,菊理媛,毕舍遮
22530.0,倒悬者,14,犬神,女教皇,40,菊理媛,毕舍遮
22596.0,魔术师,43,妖精女王,愚者,1,亚森,毕舍遮
22749.0,顾问官,12,奇魂,塔,41,红骑士,毕舍遮
22833.0,节制,15,真神,教皇,40,大僧正,毕舍遮
23289.0,魔术师,11,杰克霜精,愚者,42,欧赛,毕舍遮
23289.0,倒悬者,42,百臂巨人,女教皇,11,飞天,毕舍遮
23289.0,节制,11,木叶天狗,倒悬者,42,百臂巨人,毕舍遮
23421.0,力量,44,女武神,愚者,1,亚森,毕舍遮
23457.0,魔术师,43,妖精女王,愚者,8,背负怪,毕舍遮
23490.0,力量,44,女武神,恋人,2,皮克希,毕舍遮
23652.0,教皇,9,比利士,魔术师,43,妖精女王,毕舍遮
23805.0,恶魔,5,男梦魔,力量,44,女武神,毕舍遮
23946.0,力量,44,女武神,恋人,6,幸魂,毕舍遮
24282.0,力量,44,女武神,愚者,8,背负怪,毕舍遮
24789.0,恶魔,45,帕祖祖,力量,6,凯尔皮,毕舍遮
25320.0,节制,45,白虎,教皇,9,比利士,毕舍遮
25320.0,节制,45,白虎,倒悬者,9,花魄,毕舍遮
26901.0,魔术师,48,兰达,愚者,1,亚森,毕舍遮
27426.0,力量,6,凯尔皮,恋人,48,纳西瑟斯,毕舍遮
27885.0,魔术师,2,杰克灯笼,愚者,49,巴古斯,毕舍遮
28200.0,魔术师,5,猫妖精,愚者,49,巴古斯,毕舍遮
28341.0,力量,6,凯尔皮,愚者,49,巴古斯,毕舍遮
30738.0,教皇,52,御社宫司神,魔术师,2,杰克灯笼,毕舍遮
32817.0,死神,3,曼陀罗,死神,54,苍白骑士,毕舍遮
33717.0,死神,9,恶灵,死神,54,苍白骑士,毕舍遮
35925.0,死神,17,斗牛士,死神,54,苍白骑士,毕舍遮
37050.0,死神,20,奴延,死神,54,苍白骑士,毕舍遮
41505.0,死神,3,曼陀罗,死神,62,切尔诺伯格,毕舍遮
42405.0,死神,9,恶灵,死神,62,切尔诺伯格,毕舍遮
44613.0,死神,17,斗牛士,死神,62,切尔诺伯格,毕舍遮
45060.0,死神,3,曼陀罗,死神,65,塔纳托斯,毕舍遮
45738.0,死神,20,奴延,死神,62,切尔诺伯格,毕舍遮
45960.0,死神,9,恶灵,死神,65,塔纳托斯,毕舍遮
46485.0,死神,37,地狱天使,死神,54,苍白骑士,毕舍遮
48168.0,死神,17,斗牛士,死神,65,塔纳托斯,毕舍遮
49293.0,死神,20,奴延,死神,65,塔纳托斯,毕舍遮
50052.0,死神,3,曼陀罗,死神,69,塔纳托斯·贼神,毕舍遮
50952.0,死神,9,恶灵,死神,69,塔纳托斯·贼神,毕舍遮
53160.0,死神,17,斗牛士,死神,69,塔纳托斯·贼神,毕舍遮
53985.0,死神,3,曼陀罗,死神,72,莫特,毕舍遮
54285.0,死神,20,奴延,死神,69,塔纳托斯·贼神,毕舍遮
54885.0,死神,9,恶灵,死神,72,莫特,毕舍遮
55173.0,死神,37,地狱天使,死神,62,切尔诺伯格,毕舍遮
57093.0,死神,17,斗牛士,死神,72,莫特,毕舍遮
58218.0,死神,20,奴延,死神,72,莫特,毕舍遮
58728.0,死神,37,地狱天使,死神,65,塔纳托斯,毕舍遮
63720.0,死神,37,地狱天使,死神,69,塔纳托斯·贼神,毕舍遮
69792.0,死神,3,曼陀罗,死神,83,爱丽丝,毕舍遮
69810.0,死神,54,苍白骑士,死神,62,切尔诺伯格,毕舍遮
70692.0,死神,9,恶灵,死神,83,爱丽丝,毕舍遮
72900.0,死神,17,斗牛士,死神,83,爱丽丝,毕舍遮
73365.0,死神,54,苍白骑士,死神,65,塔纳托斯,毕舍遮
74025.0,死神,20,奴延,死神,83,爱丽丝,毕舍遮
78357.0,死神,54,苍白骑士,死神,69,塔纳托斯·贼神,毕舍遮
8874.0,月,12,阴魔罗鬼,愚者,16,高等皮克希,权天使
9213.0,顾问官,12,奇魂,教皇,17,欧若博司,权天使
10050.0,月,16,辉夜,愚者,16,高等皮克希,权天使
10050.0,太阳,16,朱雀,愚者,16,高等皮克希,权天使
10089.0,女皇,20,母夜叉,魔术师,11,杰克霜精,权天使
10338.0,月,12,阴魔罗鬼,愚者,20,伊邪那岐,权天使
10485.0,顾问官,22,和魂,教皇,9,比利士,权天使
10500.0,星星,11,木灵,倒悬者,21,欧特鲁斯,权天使
10500.0,信念,21,凤凰,女教皇,11,飞天,权天使
10560.0,月,7,女梦魔,愚者,23,伊邪那岐·贼神,权天使
10746.0,月,18,黑软泥怪,愚者,16,高等皮克希,权天使
10932.0,星星,23,风鬼,倒悬者,9,花魄,权天使
11121.0,恶魔,19,佛劳洛斯,皇帝,16,埃力格,权天使
11202.0,月,24,水鬼,愚者,8,背负怪,权天使
11208.0,恶魔,5,男梦魔,皇帝,25,瑟坦特,权天使
11394.0,女皇,26,拉弥亚,魔术师,2,杰克灯笼,权天使
11514.0,皇帝,16,埃力格,女皇,20,母夜叉,权天使
11514.0,月,16,辉夜,愚者,20,伊邪那岐,权天使
11514.0,太阳,16,朱雀,愚者,20,伊邪那岐,权天使
11625.0,月,12,阴魔罗鬼,愚者,23,伊邪那岐·贼神,权天使
11685.0,月,25,辉夜·贼神,愚者,8,背负怪,权天使
11709.0,女皇,26,拉弥亚,魔术师,5,猫妖精,权天使
11853.0,女皇,20,母夜叉,魔术师,17,猫妖,权天使
11913.0,命运之轮,27,可罗索,魔术师,2,杰克灯笼,权天使
12009.0,月,7,女梦魔,愚者,26,俄耳普斯,权天使
12177.0,星星,23,风鬼,倒悬者,14,犬神,权天使
12210.0,月,18,黑软泥怪,愚者,20,伊邪那岐,权天使
12228.0,命运之轮,27,可罗索,魔术师,5,猫妖精,权天使
12369.0,信念,27,塔姆林,女教皇,6,希路奇,权天使
12573.0,顾问官,12,奇魂,教皇,25,安祖,权天使
12693.0,顾问官,22,和魂,教皇,17,欧若博司,权天使
12801.0,月,16,辉夜,愚者,23,伊邪那岐·贼神,权天使
12801.0,太阳,16,朱雀,愚者,23,伊邪那岐·贼神,权天使
12825.0,女皇,26,拉弥亚,魔术师,11,杰克霜精,权天使
12825.0,星星,11,木灵,倒悬者,26,建御名方,权天使
12900.0,命运之轮,27,可罗索,教皇,9,比利士,权天使
13074.0,月,12,阴魔罗鬼,愚者,26,俄耳普斯,权天使
13266.0,月,24,水鬼,愚者,16,高等皮克希,权天使
13344.0,命运之轮,27,可罗索,魔术师,11,杰克霜精,权天使
13344.0,信念,27,塔姆林,女教皇,11,飞天,权天使
13497.0,月,18,黑软泥怪,愚者,23,伊邪那岐·贼神,权天使
13578.0,命运之轮,30,阿里亚德涅,魔术师,2,杰克灯笼,权天使
13620.0,月,7,女梦魔,愚者,29,俄耳普斯·贼神,权天使
13749.0,月,25,辉夜·贼神,愚者,16,高等皮克希,权天使
13893.0,命运之轮,30,阿里亚德涅,魔术师,5,猫妖精,权天使
14250.0,皇帝,16,埃力格,女皇,26,拉弥亚,权天使
14250.0,月,16,辉夜,愚者,26,俄耳普斯,权天使
14250.0,太阳,16,朱雀,愚者,26,俄耳普斯,权天使
14265.0,女皇,20,母夜叉,魔术师,23,睡魔,权天使
14565.0,命运之轮,30,阿里亚德涅,教皇,9,比利士,权天使
14565.0,星星,30,猫将军,倒悬者,9,花魄,权天使
14589.0,女皇,26,拉弥亚,魔术师,17,猫妖,权天使
14676.0,星星,23,风鬼,倒悬者,21,欧特鲁斯,权天使
14685.0,月,12,阴魔罗鬼,愚者,29,俄耳普斯·贼神,权天使
14730.0,月,24,水鬼,愚者,20,伊邪那岐,权天使
14769.0,恶魔,27,安德拉斯,皇帝,16,埃力格,权天使
14820.0,恶魔,19,佛劳洛斯,皇帝,25,瑟坦特,权天使
14946.0,月,18,黑软泥怪,愚者,26,俄耳普斯,权天使
15009.0,命运之轮,30,阿里亚德涅,魔术师,11,杰克霜精,权天使
15108.0,命运之轮,27,可罗索,魔术师,17,猫妖,权天使
15108.0,命运之轮,27,可罗索,教皇,17,欧若博司,权天使
15213.0,皇帝,25,瑟坦特,女皇,20,母夜叉,权天使
15213.0,月,25,辉夜·贼神,愚者,20,伊邪那岐,权天使
15336.0,月,33,天蛾人,愚者,1,亚森,权天使
15765.0,顾问官,32,单卡拉比,教皇,9,比利士,权天使
15810.0,星星,30,猫将军,倒悬者,14,犬神,权天使
15861.0,月,16,辉夜,愚者,29,俄耳普斯·贼神,权天使
15861.0,太阳,16,朱雀,愚者,29,俄耳普斯·贼神,权天使
15981.0,太阳,34,闪电鸟,愚者,1,亚森,权天使
16017.0,月,24,水鬼,愚者,23,伊邪那岐·贼神,权天使
16053.0,顾问官,22,和魂,教皇,25,安祖,权天使
16125.0,信念,21,凤凰,女教皇,26,伊西丝,权天使
16197.0,月,33,天蛾人,愚者,8,背负怪,权天使
16500.0,月,25,辉夜·贼神,愚者,23,伊邪那岐·贼神,权天使
16506.0,审判,34,阿努比斯,女教皇,6,希路奇,权天使
16557.0,月,18,黑软泥怪,愚者,29,俄耳普斯·贼神,权天使
16713.0,命运之轮,35,拉克西斯,魔术师,2,杰克灯笼,权天使
16770.0,女皇,20,母夜叉,魔术师,28,克伦佐,权天使
16773.0,命运之轮,30,阿里亚德涅,魔术师,17,猫妖,权天使
16773.0,命运之轮,30,阿里亚德涅,教皇,17,欧若博司,权天使
16842.0,太阳,34,闪电鸟,愚者,8,背负怪,权天使
17001.0,女皇,26,拉弥亚,魔术师,23,睡魔,权天使
17001.0,星星,23,风鬼,倒悬者,26,建御名方,权天使
17028.0,命运之轮,35,拉克西斯,魔术师,5,猫妖精,权天使
17466.0,月,24,水鬼,愚者,26,俄耳普斯,权天使
17481.0,审判,34,阿努比斯,女教皇,11,飞天,权天使
